product_name;product_art;product_url;product_descr;product_unit;product_const;product_photo;createdAt;updatedAt;accCategoryId;accProductStatusId
"Повседневный рюкзак с ярким принтом ""Summer time 1с""";11162;https://xn--b1amp7bwb.com.ua/p698038986-povsednevnyj-ryukzak-yarkim.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Повседневный рюкзак с ярким принтом ""Birds 1b""";11164;https://xn--b1amp7bwb.com.ua/p698039261-povsednevnyj-ryukzak-yarkim.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Повседневный рюкзак с ярким принтом ""Birds 1с""";11165;https://xn--b1amp7bwb.com.ua/p698039514-povsednevnyj-ryukzak-yarkim.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Повседневный рюкзак с ярким принтом ""Sunny""";11167;https://xn--b1amp7bwb.com.ua/p698040288-povsednevnyj-ryukzak-yarkim.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Повседневный рюкзак с ярким принтом ""Sping 1""";11168;https://xn--b1amp7bwb.com.ua/p698040795-povsednevnyj-ryukzak-yarkim.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Ненси Dark Green""";11169;https://xn--b1amp7bwb.com.ua/p698591455-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Ненси Bright Green""";11170;https://xn--b1amp7bwb.com.ua/p698593914-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Ненси Bright Pink""";11171;https://xn--b1amp7bwb.com.ua/p698594689-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Ненси Red Wine""";11172;https://xn--b1amp7bwb.com.ua/p698595941-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Ненси Ginger""";11173;https://xn--b1amp7bwb.com.ua/p698596529-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Ненси Bronze""";11174;https://xn--b1amp7bwb.com.ua/p698597443-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Ненси Silver""";11175;https://xn--b1amp7bwb.com.ua/p698598176-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Ненси Gray""";11176;https://xn--b1amp7bwb.com.ua/p698598777-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Ненси Black""";11177;https://xn--b1amp7bwb.com.ua/p698599007-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Ненси Dark Blue""";11178;https://xn--b1amp7bwb.com.ua/p698599758-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Пуговка 2, Bronze""";11179;https://xn--b1amp7bwb.com.ua/p698600902-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Патрисия Black""";11180;https://xn--b1amp7bwb.com.ua/p698603876-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Патрисия Silver""";11181;https://xn--b1amp7bwb.com.ua/p698605498-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Патрисия White""";11182;https://xn--b1amp7bwb.com.ua/p698607957-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Патрисия Pink""";11183;https://xn--b1amp7bwb.com.ua/p698609303-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Ия Light Blue""";11184;https://xn--b1amp7bwb.com.ua/p698636631-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч, сумочка на длинной цепочке ""Кокетка Blue""";11185;https://xn--b1amp7bwb.com.ua/p698641907-zhenskij-klatch-sumochka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч, сумочка на длинной цепочке ""Кокетка Gray""";11186;https://xn--b1amp7bwb.com.ua/p698643940-zhenskij-klatch-sumochka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Большой рюкзак для ноутбука, спорта, путешествий, городской ""Валет Black""";11187;https://xn--b1amp7bwb.com.ua/p699743521-bolshoj-ryukzak-dlya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч, сумочка на длинной цепочке ""Кокетка Black""";11245;https://xn--b1amp7bwb.com.ua/p698644611-zhenskij-klatch-sumochka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Большой женский рюкзак для ноутбука, спорта, путешествий, городской ""Валет Black""";11188;https://xn--b1amp7bwb.com.ua/p699747504-bolshoj-zhenskij-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Повседневный рюкзак с ярким принтом ""Kitty 1 Red""";11189;https://xn--b1amp7bwb.com.ua/p698041053-povsednevnyj-ryukzak-yarkim.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Ненси White""";11190;https://xn--b1amp7bwb.com.ua/p703361809-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Стильный серебристый рюкзак ""Ксена Silver """;11191;https://xn--b1amp7bwb.com.ua/p703384364-stilnyj-serebristyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Большой мужской рюкзак для ноутбука, путешествий, повседневный, городской ""Плутон""";11192;https://xn--b1amp7bwb.com.ua/p703399043-bolshoj-muzhskoj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Большой мужской рюкзак для ноутбука, путешествий, повседневный, городской ""Нептун""";11193;https://xn--b1amp7bwb.com.ua/p703399186-bolshoj-muzhskoj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Вашингтон Black"". Уценка";11215;https://xn--b1amp7bwb.com.ua/p705503605-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Большой мужской рюкзак для ноутбука, путешествий, повседневный, городской ""Tiger Brown""";11194;https://xn--b1amp7bwb.com.ua/p703399519-bolshoj-muzhskoj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Вместительный женский кожаный рюкзак "" Агрус Beige";11216;https://xn--b1amp7bwb.com.ua/p706133626-vmestitelnyj-zhenskij-kozhanyj.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Большой мужской рюкзак для ноутбука, путешествий, повседневный, городской ""Tiger Black""";11195;https://xn--b1amp7bwb.com.ua/p703400085-bolshoj-muzhskoj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Вместительный женский кожаный рюкзак "" Агрус 2 Beige""";11242;https://xn--b1amp7bwb.com.ua/p706133746-vmestitelnyj-zhenskij-kozhanyj.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский рюкзак-сумка (трансформер) ""Кристи 1 Red Wine""";11196;https://xn--b1amp7bwb.com.ua/p706152341-zhenskij-ryukzak-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский рюкзак-сумка (трансформер) ""Кристи 1 Pink""";11197;https://xn--b1amp7bwb.com.ua/p706153494-zhenskij-ryukzak-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский рюкзак-сумка (трансформер) ""Кристи 1 White""";11198;https://xn--b1amp7bwb.com.ua/p706154381-zhenskij-ryukzak-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский рюкзак-сумка (трансформер) ""Кристи 1 Black""";11199;https://xn--b1amp7bwb.com.ua/p706155069-zhenskij-ryukzak-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский рюкзак-сумка (трансформер) ""Алиса 1 Pink""";11200;https://xn--b1amp7bwb.com.ua/p706155835-zhenskij-ryukzak-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский рюкзак-сумка (трансформер) ""Алиса 1 White""";11201;https://xn--b1amp7bwb.com.ua/p706156505-zhenskij-ryukzak-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский рюкзак-сумка (трансформер) ""Алиса 1 Black""";11202;https://xn--b1amp7bwb.com.ua/p706157900-zhenskij-ryukzak-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский рюкзак ""Моника 1 Pink""";11203;https://xn--b1amp7bwb.com.ua/p706160594-zhenskij-ryukzak-monika.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский рюкзак ""Моника 1 White""";11204;https://xn--b1amp7bwb.com.ua/p706162945-zhenskij-ryukzak-monika.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Тройная цепочка, колье, украшение на шею ""Многослойная""";11205;https://xn--b1amp7bwb.com.ua/p706195568-trojnaya-tsepochka-kole.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужской кожаный браслет ""Крест 2""";11206;https://xn--b1amp7bwb.com.ua/p706848332-muzhskoj-kozhanyj-braslet.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Стильная женская повседневная сумка ""Michael Kors Аманда 2 White""";11207;https://xn--b1amp7bwb.com.ua/p707303187-stilnaya-zhenskaya-povsednevnaya.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Браслет ""Волна2 Blue/Silver""";11208;https://xn--b1amp7bwb.com.ua/p707996923-braslet-volna2-bluesilver.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Браслет ""Волна2 Blue/Gold""";11209;https://xn--b1amp7bwb.com.ua/p707997154-braslet-volna2-bluegold.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Браслет с якорем ""Форватор Black""";11210;https://xn--b1amp7bwb.com.ua/p708005804-braslet-yakorem-forvator.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Кроха Pink""";10202;https://xn--b1amp7bwb.com.ua/p618499454-zhenskij-povsednevnyj-ryukzak.html;;;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Стильный серебристый рюкзак-мини ""Мираж Silver""";10128;https://xn--b1amp7bwb.com.ua/p637769589-stilnyj-serebristyj-ryukzak.html;;;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Ника Light Gray """;11221;https://xn--b1amp7bwb.com.ua/p720130610-zhenskij-povsednevnyj-ryukzak.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Кроха White""";11222;https://xn--b1amp7bwb.com.ua/p636402939-zhenskij-povsednevnyj-ryukzak.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Кроха White. Уценка """;11223;https://xn--b1amp7bwb.com.ua/p636402939-zhenskij-povsednevnyj-ryukzak.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Кожаный рюкзак-сумка (трансформер) с теснением под змеиную кожу ""Питон Silver""";11218;https://xn--b1amp7bwb.com.ua/p720123909-kozhanyj-ryukzak-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский кожаный рюкзак-сумка (трансформер) ""Милла Green""";11217;https://xn--b1amp7bwb.com.ua/p720122207-zhenskij-kozhanyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский кожаный рюкзак-сумка(трансформер) ""Анжелика Bright Pink 2""";11219;https://xn--b1amp7bwb.com.ua/p720126350-zhenskij-kozhanyj-ryukzak.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский кожаный рюкзак-сумка(трансформер) ""Анжелика White 2""";11220;https://xn--b1amp7bwb.com.ua/p659582639-zhenskij-kozhanyj-ryukzak.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Ия Mix1""";11102;https://xn--b1amp7bwb.com.ua/p688455767-zhenskaya-povsednevnaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка на плечо, шоппер ""Братислава Khaki""";11230;https://xn--b1amp7bwb.com.ua/p720438125-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская матовая сумка на плечо, шоппер ""Братислава 2 Khaki""";11231;https://xn--b1amp7bwb.com.ua/p720438424-zhenskaya-matovaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская матовая сумка на плечо, шоппер ""Братислава 2 Pink""";11232;https://xn--b1amp7bwb.com.ua/p720438500-zhenskaya-matovaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская матовая сумка на плечо, шоппер ""Братислава 2 Ginger""";11233;https://xn--b1amp7bwb.com.ua/p720438905-zhenskaya-matovaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Диско 2 Pink"".";11238;https://xn--b1amp7bwb.com.ua/p721022355-zhenskij-povsednevnyj-ryukzak.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Вашингтон Red"".";11240;https://xn--b1amp7bwb.com.ua/p721026649-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Вашингтон Black""";11239;https://xn--b1amp7bwb.com.ua/p721025147-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Терра Dark Green""";10112;;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Диего Light pink"". Уценка";11226;https://xn--b1amp7bwb.com.ua/p720148567-zhenskij-klatch-diego.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Янина Gold""";11212;https://xn--b1amp7bwb.com.ua/p704166651-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Синди 3a Black""";10903;https://xn--b1amp7bwb.com.ua/p610246444-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Синди2b, Black""";10904;https://xn--b1amp7bwb.com.ua/site_search?search_term=10904;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Ревекка Light Gray""";11094;https://xn--b1amp7bwb.com.ua/p687920131-zhenskaya-povsednevnaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Юпитер White """;11228;https://xn--b1amp7bwb.com.ua/p720396834-zhenskij-klatch-yupiter.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Юпитер Light Pink """;10037;https://xn--b1amp7bwb.com.ua/p665162808-zhenskij-klatch-yupiter.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Ягодка Pink""";10567;https://xn--b1amp7bwb.com.ua/p612557168-zhenskij-klatch-yagodka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Ягодка Green""";10568;https://xn--b1amp7bwb.com.ua/p612556543-zhenskij-klatch-yagodka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Акварель Ginger""";11241;https://xn--b1amp7bwb.com.ua/p721076873-zhenskij-klatch-akvarel.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Крошка Gold""";10828;https://xn--b1amp7bwb.com.ua/p610246552-zhenskij-klatch-kroshka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Крошка 2 Beige""";10621;https://xn--b1amp7bwb.com.ua/p612267097-zhenskij-klatch-kroshka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Алегра Beige""";11229;https://xn--b1amp7bwb.com.ua/p720415409-zhenskij-klatch-sumochka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Полночь Gold""";10650;https://xn--b1amp7bwb.com.ua/p612182884-zhenskij-klatch-polnoch.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Антония Khaki""";11243;https://xn--b1amp7bwb.com.ua/p721951571-zhenskij-klatch-antoniya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Корона Black""";10579;https://xn--b1amp7bwb.com.ua/p612530303-zhenskij-klatch-korona.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Алигатор Silver""";10797;https://xn--b1amp7bwb.com.ua/p610246585-zhenskij-klatch-aligator.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Рюкзачок с паетками ""Микки Маус Silver""";11244;https://xn--b1amp7bwb.com.ua/p721977814-ryukzachok-paetkami-ushkami.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужская кожаная сумка ""Опиум""";10030;https://xn--b1amp7bwb.com.ua/site_search?search_term=%D0%BE%D0%BF%D0%B8%D1%83%D0%BC;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужская кожаная сумка ""Опиум 2""";11227;https://xn--b1amp7bwb.com.ua/p720395910-muzhskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужская кожаная сумка ""Бонд Black""";10546;https://xn--b1amp7bwb.com.ua/p613724229-muzhskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужская кожаная сумка ""Бонд Brown""";10786;https://xn--b1amp7bwb.com.ua/p610246596-muzhskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Верона Gold""";10651;https://xn--b1amp7bwb.com.ua/p612181900-zhenskij-klatch-verona.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Сингапур Black""";10589;https://xn--b1amp7bwb.com.ua/p612325612-zhenskij-klatch-singapur.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Сингапур Ginger""";11224;https://xn--b1amp7bwb.com.ua/p720145336-zhenskij-klatch-singapur.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Сингапур Khaki""";10587;https://xn--b1amp7bwb.com.ua/p612326029-zhenskij-klatch-singapur.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Сингапур Khaki""";10813;https://xn--b1amp7bwb.com.ua/p610246569-zhenskij-klatch-singapur.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Тройная цепочка, колье, украшение на шею ""Богема 1"""; 10533;https://xn--b1amp7bwb.com.ua/p614760560-trojnaya-tsepochka-ukrashenie.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Браслет с якорем ""Море Red""";11246;https://xn--b1amp7bwb.com.ua/p722582702-braslet-more-red.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Цепочка с бусиной ""Капля дождя""";10522;https://xn--b1amp7bwb.com.ua/p614760575-tsepochka-businoj-kaplya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Цепочка с кулоном, подвеска ""Изюмина""";11007;https://вишня.com.ua/p614760570-tsepochka-kulonom-podveska.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Тибетский браслет из бусин ""Лев King""";10038;https://xn--b1amp7bwb.com.ua/p664416476-tibetskij-braslet-busin.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Тибетский браслет из бусин ""Лев лава+говлит""";10445;https://xn--b1amp7bwb.com.ua/p614760946-tibetskij-braslet-busin.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужской кожаный браслет ""Калейдоскоп""";10387;https://xn--b1amp7bwb.com.ua/p614761006-muzhskoj-kozhanyj-braslet.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужской кожаный браслет ""Череп""";10377;https://xn--b1amp7bwb.com.ua/p614761016-muzhskoj-kozhanyj-braslet.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужской кожаный браслет ""Вэст Dark Brown""";10334;https://xn--b1amp7bwb.com.ua/p616564910-muzhskoj-kozhanyj-braslet.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский браслет ""Вэст Dark Brown""";10213;https://xn--b1amp7bwb.com.ua/p617727273-zhenskij-braslet-vest.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский браслет ""Вэст Black""";10214;https://xn--b1amp7bwb.com.ua/p617727272-zhenskij-braslet-vest.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужской кожаный браслет ""Вэст Black""";10393;https://xn--b1amp7bwb.com.ua/p614761000-muzhskoj-kozhanyj-braslet.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужской кожаный браслет ""Саваш Dark Brown""";10001;https://xn--b1amp7bwb.com.ua/p680575969-muzhskoj-kozhanyj-braslet.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский браслет ""Донат""";10211;https://xn--b1amp7bwb.com.ua/p617727315-zhenskij-braslet-donat.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужской кожаный браслет ""Донат""";10391;https://xn--b1amp7bwb.com.ua/p614761002-muzhskoj-kozhanyj-braslet.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Колье ""Реверанс""";10481;https://xn--b1amp7bwb.com.ua/p614760908-kole-reverans.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Колье, украшение на шею ""Персия Antique Silver""";11247;https://xn--b1amp7bwb.com.ua/p720451533-kole-ukrashenie-sheyu.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужская кожаная сумка ""Триумф Brown """;10785;https://xn--b1amp7bwb.com.ua/p610246597-muzhskaya-kozhanaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Тибетский браслет из бусин ""Будда, авантюрин синий2""";11249;https://xn--b1amp7bwb.com.ua/p722879487-tibetskij-braslet-busin.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Тибетский браслет из бусин ""Спарта тигровый глаз""";11250;https://xn--b1amp7bwb.com.ua/p722883895-tibetskij-braslet-busin.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Тибетский браслет из бусин ""Хамса агат + тигровый глаз""";11251;https://xn--b1amp7bwb.com.ua/p722887667-tibetskij-braslet-busin.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Тибетский браслет из бусин ""Дзогчен Gray""";11252;https://xn--b1amp7bwb.com.ua/p722897057-tibetskij-braslet-busin.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский браслет из натурального камня ""Лев шунгит""";11253;;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Красивый набор из 2 сумок терракотового цвета ""Сильвиона""";11254;https://xn--b1amp7bwb.com.ua/p618956958-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Ассоль Beige""";10666;https://xn--b1amp7bwb.com.ua/p612161735-zhenskij-klatch-assol.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Луна Gold""";10619;https://xn--b1amp7bwb.com.ua/p612272004-zhenskij-klatch-luna.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Луна Silver""";10618;https://xn--b1amp7bwb.com.ua/p612272295-zhenskij-klatch-luna.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Чикаго Blue""";10578;https://xn--b1amp7bwb.com.ua/p612533923-zhenskij-klatch-chikago.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Чикаго Light Gray""";11255;https://xn--b1amp7bwb.com.ua/p728984226-zhenskij-klatch-chikago.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Кожаный рюкзак-сумка (трансформер) с теснением под рептилию ""Крокодил Silver""";11256;https://xn--b1amp7bwb.com.ua/p728999391-kozhanyj-ryukzak-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Тибетский браслет из бусин ""Хамса Инь Янь""";10413;https://xn--b1amp7bwb.com.ua/p614760980-tibetskij-braslet-busin.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Анэстейша Black""";11074;https://xn--b1amp7bwb.com.ua/p610246434-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Большой рюкзак для ноутбука, спорта, путешествий, городской ""Детройт Black""";10975;https://xn--b1amp7bwb.com.ua/p618902054-bolshoj-ryukzak-dlya.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужской рюкзак ""Детройт Black""";11280;https://xn--b1amp7bwb.com.ua/p618883637-bolshoj-ryukzak-dlya.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
